case_id,number_of_vehicles,striker_damage_area,victim_damage_area,striker_rotation,victim_rotation,striker_degrees,vicitm_degrees,striker_facing,victim_facing,striker_destination_lane,victim_destination_lane
2006081192602,2,Left Side,Front,clockwise,clockwise,30,default,west,northwest,default,default
2006081192621,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2006081192641,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081192661,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081192721,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2006081192801,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081192821,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081192841,2,Front,Front,default,default,default,default,east,initialdirection,default,default
2006081192921,2,Front,Front,clockwise,default,default,default,north,west,default,default
2006081487001,1,Noncollision,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2006081487041,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487061,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2006081487063,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006081487081,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006081487122,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081487161,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487163,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006081487164,2,Front,Front,default,counterclockwise,default,default,north,initialdirection,default,default
2006081487203,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006081487243,1,Unknown,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006081487283,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006081487303,1,Left Side,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006081487323,1,Left Side,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006081487363,2,Front,Back,default,default,default,default,initialdirection,southbound,default,default
2006081487384,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006081487404,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487441,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487442,2,Right Side,Not a motor vehicle,default,default,default,default,southbound,initialdirection,default,default
2006081487461,2,Left Side,Right Side,default,default,default,default,northwest,initialdirection,default,default
2006081487481,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2006081487501,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081487521,1,Right Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487522,4,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006081487541,2,Front,Left Side,default,default,default,default,initialdirection,northwest,default,default
2006081487563,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006081487601,3,Left Side,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006081487642,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006081487701,2,Left Side,Front,default,default,default,default,south,east,default,default
2006081487741,2,Front,Left Side,default,clockwise,default,default,initialdirection,southwest,default,default
2006081487761,1,Front,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006081487781,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081487822,2,Front,Back,clockwise,default,default,default,southeast,southeast,default,default
2006081487861,2,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006081487901,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081487943,1,Left Side,Not a motor vehicle,default,default,default,default,southeast,initialdirection,default,default
2006081487981,2,Front,Left Side,default,clockwise,default,default,initialdirection,northwest,default,default
2006081488061,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081488102,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006081488103,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006081488104,2,Front,Front,clockwise,clockwise,default,default,west,initialdirection,innerzone,innerzone
2006081488121,2,Left Side,Front,default,default,default,default,initialdirection,south,default,default
2006081488141,1,Front,Not a motor vehicle,default,default,default,default,southwest,initialdirection,default,default
2006081488161,2,Front,Right Side,default,clockwise,default,default,initialdirection,northeast,default,default
2006081488182,2,Right Side,Front,clockwise,default,default,default,northeast,initialdirection,default,default
2006081488202,2,Front,Bk of unit with cargo area-rear of trailer or straight truck,default,default,default,default,initialdirection,initialdirection,default,default
2006081488261,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006081488322,4,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006081488323,1,Front,Not a motor vehicle,default,default,default,default,westbound,initialdirection,default,default
2006081488361,2,Front,Right Side,default,default,default,180,initialdirection,west,default,default
2006081626081,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203001,2,Front,Right Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2006082203021,3,Front,Left Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2006082203022,2,Front,Front,clockwise,clockwise,default,default,initialdirection,initialdirection,default,default
2006082203023,2,Front,Right Side,clockwise,default,default,default,initialdirection,south,innerzone,innerzone
2006082203041,2,Front,Right Side,clockwise,default,default,default,northeast,initialdirection,default,default
2006082203061,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203081,2,Front,Front,clockwise,clockwise,default,default,west,southwest,default,default
2006082203082,2,Left Side,Right Side,clockwise,default,default,default,east,south,default,default
2006082203141,2,Front,Right Side,clockwise,default,45,default,initialdirection,initialdirection,default,default
2006082203161,3,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203181,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203182,3,Front,Right Side,default,clockwise,default,default,south,initialdirection,default,default
2006082203183,2,Front,Right Side,default,default,default,90,initialdirection,southeast,default,default
2006082203201,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203221,3,Front,Back,default,default,default,default,initialdirection,north,default,default
2006082203241,3,Left Side,Right Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203242,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203261,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203281,2,Front,Left Side,default,default,default,default,initialdirection,south,default,default
2006082203301,4,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203321,3,Front,Back,clockwise,clockwise,default,default,southeast,southeast,default,default
2006082203341,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203361,2,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082203381,3,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203401,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203421,2,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082203441,3,Front,Left Side,default,counterclockwise,default,default,east,initialdirection,default,default
2006082203461,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203481,4,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203501,2,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203521,4,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203541,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203561,2,Front,Left Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203581,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203601,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203602,2,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203621,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203622,2,Left Side,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203623,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203641,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203642,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203643,5,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203661,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203662,3,Left Side,Front,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203663,2,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203681,2,Right Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203701,2,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203721,2,Front,Left Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203722,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203741,5,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203742,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203743,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203761,3,Left Side,Front,default,clockwise,default,default,initialdirection,initialdirection,default,default
2006082203762,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203763,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203764,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082203781,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203782,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203801,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203802,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203803,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203804,1,Front,Not a motor vehicle,default,default,default,default,southwest,initialdirection,default,default
2006082203821,3,Front,Back,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082203841,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082203861,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203881,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203901,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203902,2,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082203921,2,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082203941,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082203961,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082203981,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204261,2,Front,Right Side,clockwise,default,default,default,initialdirection,southwest,default,default
2006082204262,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204263,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204264,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082204281,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082204301,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082204321,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082204322,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082204341,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204361,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204381,2,Front,Left Side,default,clockwise,default,default,southwest,initialdirection,default,default
2006082204401,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204421,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204422,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082204423,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082204441,5,Front,Right Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082204442,3,Front,Left Side,default,clockwise,default,default,initialdirection,northeast,default,default
2006082204461,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204481,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204501,2,Noncollision,Noncollision,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006082204521,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204541,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082204542,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204543,2,Front,Right Side,default,default,default,default,initialdirection,south,default,default
2006082204561,2,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082204562,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204581,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204601,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204602,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204621,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006082204641,2,Front,Right Side,counterclockwise,clockwise,default,default,south,initialdirection,default,default
2006082204661,2,Right Side,Front,clockwise,default,default,default,northeast,initialdirection,default,default
2006082204681,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006082204701,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204702,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2006082204721,2,Left Side,Front,default,default,default,default,south,initialdirection,default,default
2006082204741,3,Front,Left Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2006082626101,3,Left Side,Left Side,clockwise,default,default,default,north,initialdirection,default,default
2006082626121,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006082626122,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006906445016,4,Front,Left Side,default,default,default,30,initialdirection,initialdirection,innerzone,innerzone
2006906445017,2,Front,Left Side,clockwise,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2006906445018,2,Right Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006906445019,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006906445020,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006906445021,3,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006906445022,2,Right Side,Left Side,clockwise,default,15,default,initialdirection,initialdirection,default,default
2006906445023,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006906445024,2,Front,Right Side,clockwise,default,default,default,west,initialdirection,default,default
2006906445025,2,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2006906445026,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006906589001,2,Front,Right Side,default,clockwise,default,180,west,south,default,default
2006906589002,3,Front,Front,default,clockwise,default,default,eastward,westward,innerzone,innerzone
2006906589003,2,Front,Right Side,clockwise,clockwise,default,default,westward,westward,default,default
2006906589004,2,Front,Not a motor vehicle,clockwise,counterclockwise,180,default,eastward,initialdirection,default,default
2006906589005,2,Front,Left Side,clockwise,clockwise,default,default,southward,eastward,default,default
2006941508001,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006941508002,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2006941600001,5,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2006941600002,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2006981487001,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229010,1,Right Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229011,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007002229030,1,Left Side,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007002229050,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007002229090,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229110,2,Front,Back,default,default,default,default,south,south,default,default
2007002229230,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229231,2,Left Side,Front,default,default,default,default,northeasterly,northeasterly,default,default
2007002229270,2,Front,Left Side,default,default,default,default,southerly,northerly,default,default
2007002229310,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007002229330,2,Front,Right Side,default,default,default,default,southwesterly,initialdirection,default,default
2007002229350,2,Front,Left Side,default,default,default,default,westerly,westerly,default,default
2007002229370,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007002229390,1,Left Side,Not a motor vehicle,default,default,default,default,north,initialdirection,default,default
2007002229410,3,Front,Back,default,default,default,default,north,north,default,default
2007002229450,2,Front,Left Side,default,default,default,default,initialdirection,east,default,default
2007002229490,1,Undercarriage,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229530,2,Front,Back,default,default,default,default,southwest,southwest,innerzone,innerzone
2007002229570,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007002229591,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229610,1,Noncollision,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007002229630,2,Left Side,Front,default,default,default,default,northwesterly,southeasterly,default,default
2007002229650,2,Back,Not a motor vehicle,clockwise,default,180,default,northeasterly,southerly,default,default
2007002229670,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007002229708,2,Front,Left Side,default,clockwise,default,default,southeasterly,northwesterly,default,default
2007002229728,2,Front,Left Side,default,default,default,default,southwest,north,default,default
2007002229788,1,Front,Not a motor vehicle,default,default,default,default,northwest,initialdirection,default,default
2007002229888,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002229908,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007002229909,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007002229950,4,Front,Back,default,default,default,default,south,south,default,default
2007002229990,1,Noncollision,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007002585051,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007002585070,1,Front,Not a motor vehicle,clockwise,default,default,default,northwesterly,initialdirection,default,default
2007002585130,3,Right Side,Front,clockwise,default,default,default,easterly,southwesterly,default,default
2007002585150,1,Front,Not a motor vehicle,default,default,default,default,south,initialdirection,default,default
2007002585170,1,Front,Not a motor vehicle,default,default,default,default,easterly,initialdirection,default,default
2007002585190,2,Front,Front,default,default,default,default,westerly,initialdirection,default,default
2007002585210,1,Top,Noncollision,default,default,default,default,initialdirection,initialdirection,default,default
2007002585250,1,Front,Not a motor vehicle,default,default,default,default,easterly,initialdirection,default,default
2007002585290,2,Front,Front,default,default,default,default,northerly,southeasterly,default,default
2007002585430,1,Front,Not a motor vehicle,default,default,default,default,southeasterly,initialdirection,default,default
2007002585470,2,Front,Back,default,default,default,default,south,initialdirection,default,default
2007002585510,2,Front,Not a motor vehicle,default,default,180,default,easterly,initialdirection,default,default
2007002585550,2,Right Side,Front,default,default,default,default,southerly,east,default,default
2007002585590,2,Front,Front,clockwise,clockwise,default,default,northeasterly,northeasterly,default,default
2007002585748,1,Front,Not a motor vehicle,default,default,default,default,northeast,initialdirection,default,default
2007002585749,2,Back,Front,default,default,default,default,north,north,default,default
2007002585768,1,Front,Not a motor vehicle,clockwise,default,default,default,northwest,initialdirection,default,default
2007002585808,1,Front,Not a motor vehicle,clockwise,default,default,default,west,initialdirection,default,default
2007002585828,2,Left Side,Front,clockwise,default,default,default,westerly,westerly,default,default
2007002585848,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007002585868,1,Top,Noncollision,default,default,default,default,easterly,initialdirection,default,default
2007002585910,1,Front,Not a motor vehicle,default,default,default,default,northerly,initialdirection,default,default
2007002585928,1,Front,Not a motor vehicle,default,default,default,default,easterly,initialdirection,default,default
2007002585948,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007002585949,1,Front,Not a motor vehicle,clockwise,default,default,default,southerly,initialdirection,default,default
2007002585970,1,Front,Not a motor vehicle,clockwise,default,default,default,westerly,initialdirection,default,default
2007003498006,4,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498046,2,Front,Right Side,default,clockwise,default,default,initialdirection,initialdirection,innerzone,innerzone
2007003498086,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498126,2,Front,Front,default,default,default,default,initialdirection,west,default,default
2007003498167,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007003498207,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498227,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498267,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498287,3,Front,Right Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2007003498347,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498405,2,Front,Bk of unit with cargo area-rear of trailer or straight truck,default,default,default,default,initialdirection,initialdirection,default,default
2007003498446,2,Left Side,Right Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2007003498485,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003498505,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007003498525,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498585,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498625,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498627,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498646,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003498665,5,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498745,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498786,2,Front,Left Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2007003498805,4,Front,Back,default,clockwise,default,default,initialdirection,initialdirection,default,default
2007003498845,2,Front,Left Side,default,default,default,default,west,west,default,default
2007003498885,1,Front,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007003498906,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498925,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003498946,4,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003498986,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003588026,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588066,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007003588106,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588146,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588166,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588186,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588187,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007003588247,2,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588268,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588307,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003588327,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588385,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007003588425,3,Back,Left Side,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007003588445,2,Front,Left Side,default,clockwise,default,default,initialdirection,initialdirection,default,default
2007003588465,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588545,2,Front,Bk of unit with cargo area-rear of trailer or straight truck,default,default,default,default,initialdirection,initialdirection,default,default
2007003588565,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588605,2,Left Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588626,3,Back,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588645,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588647,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588685,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588705,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588725,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588765,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588785,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588825,2,Right Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588865,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588905,1,Left Side,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
2007003588926,2,Left Side,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007003588947,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007003588966,3,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112025,1,Left Side,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004112046,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112068,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004112085,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004112105,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112108,2,Right Side,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112165,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004112186,2,Front,Front,default,default,default,default,initialdirection,southeast,default,default
2007004112187,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112188,2,Front,Left Side,clockwise,clockwise,default,default,initialdirection,initialdirection,default,default
2007004112226,1,Front,Not a motor vehicle,default,default,default,default,initialdirection,initialdirection,default,default
2007004112306,2,Left Side,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112366,2,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004112386,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112448,2,Right Side,Front,clockwise,default,default,default,initialdirection,initialdirection,innerzone,innerzone
2007004112449,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112467,3,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004112468,2,Front,Left Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112527,2,Front,Front,default,default,default,default,initialdirection,initialdirection,default,default
2007004112548,4,Front,Back,default,default,default,default,initialdirection,initialdirection,default,default
2007004112567,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112587,2,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112588,3,Front,Right Side,default,default,default,default,initialdirection,initialdirection,default,default
2007004112608,1,Front,Not a motor vehicle,clockwise,default,default,default,initialdirection,initialdirection,default,default
